source,target
RealAAAI,k_leyton_brown
RealAAAI,BaiduResearch
RealAAAI,Kasparov63
RealAAAI,conitzer
RealAAAI,rao2z
RealAAAI,CRAtweets
RealAAAI,OfficialACMW
RealAAAI,ANUmedia
RealAAAI,Steve_Rosenbush
RealAAAI,JaredCouncil
RealAAAI,PMinervini
RealAAAI,conitzer
RealAAAI,k_leyton_brown
RealAAAI,rao2z
RealAAAI,TobyWalsh
RealAAAI,rao2z
RealAAAI,techreview
RealAAAI,rao2z
RealAAAI,MSFTResearch
RealAAAI,conitzer
RealAAAI,rao2z
RealAAAI,AmazonScience
RealAAAI,k_leyton_brown
RealAAAI,erichorvitz
RealAAAI,kr_t
ICCV_2021,elliottszwu
ICCV_2021,yuyinzhou_cs
ICCV_2021,CVPR
ICCV_2021,DeepIndaba
ICCV_2021,dakkaynak
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,KaichunMo
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,BetoOchoa13
ICCV_2021,McGill_CIM
ICCV_2021,luevincent
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,eadeli
ICCV_2021,dimadamen
ICCV_2021,dimadamen
ICCV_2021,JoniKamarainen
ICCV_2021,Pedro18_Neto
ICCV_2021,dimadamen
ECMLPKDD,mpd37
ECMLPKDD,DAMI_Social
ECMLPKDD,EO_OPEN_SCIENCE
ECMLPKDD,simidjievskin
ECMLPKDD,christof77
ECMLPKDD,heerme
ECMLPKDD,dmirgroup
ECMLPKDD,psteinb_
ECMLPKDD,em_alam
ECMLPKDD,BCAMBilbao
ECMLPKDD,rupensa
ECMLPKDD,FraunhoferIAIS
ECMLPKDD,iainh_z
ECMLPKDD,ruoccoma
ECMLPKDD,abifet
ECMLPKDD,KgrlW
ECMLPKDD,heerme
ECMLPKDD,SDA_Research
ECMLPKDD,evitamonal
ECMLPKDD,rupensa
ECMLPKDD,rupensa
ECMLPKDD,PLanillos
ECMLPKDD,heerme
ECMLPKDD,crefeda
ECMLPKDD,GianniBarlacchi
ECMLPKDD,lucpappalard
ECMLPKDD,CapdevilaPujol
ECMLPKDD,KirkDBorne
ECMLPKDD,Michielstock
ECMLPKDD,robipalo
ECMLPKDD,nunompmoniz
ECMLPKDD,ida_symposia
ECMLPKDD,evitamonal
ECMLPKDD,erlingozzo
ECMLPKDD,iggiobattista
ECMLPKDD,evitamonal
ECMLPKDD,databris
ECMLPKDD,jaom7
ECMLPKDD,DAMI_Social
ECMLPKDD,entoutsi
ECMLPKDD,pakdd_social
ECMLPKDD,FraunhoferIAIS
ECMLPKDD,BioASQ
ECMLPKDD,kdd_news
ECMLPKDD,Piyush_IIITD
ECMLPKDD,TEFresearch
ECMLPKDD,evitamonal
ECMLPKDD,CDcongress
CVPR,greg_mori
CVPR,WiMLworkshop
CVPR,alxndrkalinin
CVPR,Michael_J_Black
CVPR,wjscheirer
CVPR,DeepVision2020
CVPR,jon_barron
CVPR,RandomlyWalking
CVPR,AlexTensor
CVPR,facebookai
CVPR,GoogleAI
CVPR,lealtaixe
CVPR,WiCVworkshop
CVPR,GoogleAI
CVPR,Cruise
CVPR,AmazonScience
CVPR,MattNiessner
CVPR,jflalondeqc
CVPR,ducha_aiki
CVPR,RaquelUrtasun
CVPR,IntelAIResearch
CVPR,facebookai
CVPR,humphrey_shi
CVPR,facebookai
CVPR,RaquelUrtasun
CVPR,anikembhavi
CVPR,TylerLHayes
CVPR,ducha_aiki
CVPR,IntelAIResearch
CVPR,NVIDIAAI
CVPR,anikembhavi
CVPR,vbalnt
CVPR,VanditGajjar
CVPR,cristiancanton
CVPR,ducha_aiki
CVPR,cristiancanton
CVPR,TacoCohen
CVPR,negar_rz
CVPR,humphrey_shi
CVPR,utokyo_bunny
CVPR,facebookai
CVPR,lesa_ux
CVPR,jponttuset
CVPR,NVIDIAHPCDev
CVPR,ducha_aiki
CVPR,AljosaOsep
CVPR,kwangmoo_yi
CVPR,Michael_J_Black
CVPR,Intelinair
CVPR,AmazonScience
CVPR,AmazonScience
CVPR,MSFTResearch
CVPR,WiCVworkshop
CVPR,sgould_au
CVPR,ilkedemir
CVPR,SergeBelongie
CVPR,AnirudhSom
CVPR,CSProfKGD
CVPR,zsoltkira
CVPR,AmazonScience
CVPR,anthony_cioppa
CVPR,hyper360_eu
CVPR,PlaymentHQ
CVPR,LyftLevel5
CVPR,LSHVU
CVPR,SergeBelongie
CVPR,RSIPvision
CVPR,dimadamen
CVPR,lesa_ux
CVPR,ketsumedo_yarou
CVPR,lesa_ux
CVPR,NVIDIAEmbedded
CVPR,RahelJhirad
ACMSIGIR,ACMDL
ACMSIGIR,ACM_CHIIR
ACMSIGIR,ACM_CHIIR
ACMSIGIR,cikm2020
ACMSIGIR,jcdl20201
ACMSIGIR,cikm2020
ACMSIGIR,BenCarterette
ACMSIGIR,BenCarterette
ACMSIGIR,ACM_CHIIR
ACMSIGIR,leifos
ACMSIGIR,CharlotteHase
ACMSIGIR,SIGIRForum
ACMSIGIR,SIGIRConf
ACMSIGIR,ictir2020
ACMSIGIR,iadh
ACMSIGIR,craig_macdonald
ACMSIGIR,SIGIR17
ACMSIGIR,WomenInIR
ACMSIGIR,phonedude_mln
ACMSIGIR,ACM_CHIIR
ACMSIGIR,BenCarterette
ACMSIGIR,SIGIRForum
ACMSIGIR,BenCarterette
ACMSIGIR,SIGIRForum
ACMSIGIR,ACM_CHIIR
ACMSIGIR,SIGIR17
ACMSIGIR,SIGIRConf
ACMSIGIR,RuSSIR
ACMSIGIR,guidozuc
ACMSIGIR,chirag_shah
ACMSIGIR,IR_oldie
ACMSIGIR,jteevan
ACMSIGIR,mounialalmas
ACMSIGIR,tamer_elsayed
ACMSIGIR,UnderdogGeek
ACMSIGIR,HamedZamani
ACMSIGIR,tetsuyasakai
ACMSIGIR,SIGIRConf
ACMSIGIR,SIGIRConf
ACMSIGIR,leifos
ACMSIGIR,StefanHeindorf
ACMSIGIR,AusDocCompSymp
ACMSIGIR,ACM_CHIIR
ACMSIGIR,SIGIR17
ACMSIGIR,MaramHasanain
ACMSIGIR,AldoLipani
ACMSIGIR,JTrippas
ACMRecSys,ACMIUI
ACMRecSys,AcademicsSay
ACMRecSys,aquigley
ACMRecSys,alexk_z
ACMRecSys,NetflixResearch
ACMRecSys,ACMRecSys
ACMRecSys,jure
ACMRecSys,sigchi
ACMRecSys,ACMRecSys
ACMRecSys,ACMRecSys
ACMRecSys,trustswz
ACMRecSys,DrCh0le
ACMRecSys,denisparra
ACMRecSys,alexk_z
ACMRecSys,arrysmyth
ACMRecSys,alansaid
ACMRecSys,SpotifyResearch
ACMRecSys,JustinBasilico
ACMRecSys,alexk_z
ACMRecSys,ngrams
ACMRecSys,recsyschallenge
ACMRecSys,gamboviol
ACMRecSys,HannaJSchaefer
ACMRecSys,recsyschallenge
ACMRecSys,_5K
ACMRecSys,HamedZamani
ACMRecSys,ctrattner
ACMRecSys,SpotifyResearch
ACMRecSys,plamere
ACMRecSys,alansaid
ACMRecSys,domonkostikk
ACMRecSys,recsyschallenge
ACMRecSys,recsyschallenge
ACMRecSys,alansaid
ACMRecSys,ACMRecSys
ACMRecSys,mxqdr
ACMRecSys,taoyeah
ACMRecSys,sidooms
ACMRecSys,__luca
ACMRecSys,mireillemoret
ACMRecSys,mdekstrand
ACMRecSys,alazshidasi
ACMRecSys,alansaid
ACMRecSys,FTHopf
ACMRecSys,ds_ldn
ACMRecSys,alansaid
ACMRecSys,JustinBasilico
ACMRecSys,taoyeah
ACMRecSys,alazshidasi
ACMRecSys,alansaid
ACMRecSys,dlrs_workshop
